LocID,Latitude,Longitude,MaxRunwayLen
AL62,31.08295556,-85.68354444,2600
AL33,31.03603056,-87.59380833,2100
ASN,33.56950556,-86.05120278,6032
ALX,32.91475,-85.96294444,5422
3AL6,33.65677778,-86.41247222,1000
4AL3,30.59180556,-87.82258333,2600
1AL2,33.24715278,-86.59791667,3751
TOI,31.86,-86.01388889,6197
AL16,33.72676944,-86.72360278,2500
TCL,33.22062778,-87.61140278,6499
4AL9,31.97472222,-86.29388889,2909
A08,32.5105,-87.38477778,6400
AL69,30.50852778,-87.49164722,4000
JFX,33.902,-87.31383333,5004
01AL,32.94595556,-86.51386944,2400
EUF,31.95130556,-85.12891667,5000
08A,32.52733333,-86.33102778,3013
AL97,30.64511944,-87.67056389,2000
AL71,32.80373889,-85.98051944,4500
0AL9,34.85,-87.6325,2200
M73,34.41248056,-91.46530556,3494
BYH,35.96433333,-89.94394444,11602
12A,35.17753056,-92.33506667,3133
AR93,36.48561389,-90.28038056,2400
2AR5,36.38305556,-94.29388889,1100
41AR,34.12333333,-93.34972222,3000
M74,35.29947222,-91.55769444,2228
62AR,36.46481389,-93.86928333,1500
BVX,35.72622222,-91.64744444,6002
BPK,36.36894167,-92.47051944,5000
7M3,34.52908056,-93.529425,4000
77AR,34.5975,-92.93694444,2378
0AR3,34.32803056,-93.25928889,1565
VBT,36.34533611,-94.21950278,4426
LIT,34.72944167,-92.22477778,8273
0M0,33.88452778,-91.53427778,5003
HKA,35.94041667,-89.83080556,4999
HRO,36.26151944,-93.15472778,6161
4M2,35.149525,-93.86338889,3254
17AR,34.55305556,-92.09138889,2200
AR43,35.10008611,-92.7835,2300
7AR4,35.29222222,-91.89,2000
39AR,34.91159722,-91.83708333,2700
18AR,36.34416667,-93.83166667,1500
2AR0,34.86811667,-91.97425278,2505
AR17,34.983425,-90.91511667,1200
51AR,35.67744444,-93.73229444,2500
37T,36.16452778,-92.14447222,3000
AR06,35.2325,-92.34333333,2640
4M3,34.80822222,-91.71211111,4501
4M1,36.38134167,-93.62454167,3555
9AR1,34.93347222,-93.51722222,2661
25AR,35.13342222,-93.47518611,3700
AR03,35.12268056,-93.20313611,2600
1AR5,36.29944444,-94.58472222,2500
AR91,36.22590833,-94.03214444,2050
4M8,34.64658889,-91.39471667,3200
H35,35.47067778,-93.42715833,4504
23AR,35.82588889,-90.54719444,2600
CCA,35.59775,-92.45158333,4007
CXW,35.01988889,-92.55511111,5500
4M9,36.40423056,-90.64792778,4299
1AR9,34.81437222,-91.99481389,3800
5M5,36.34361111,-94.44483333,3863
3AR6,34.72757778,-92.51683889,2600
7AR9,35.95638056,-90.81298333,2558
06AR,35.54452222,-92.184875,2900
3AR3,35.05958056,-92.08201389,2200
6AR0,35.06055556,-92.11611111,2500
32A,35.08694444,-93.42752778,5324
2AR2,36.01518333,-91.79661667,2600
36AR,35.20638889,-91.31888889,3000
DRP,35.12005278,-90.82650278,5003
4M5,33.48795278,-91.44261111,2980
5M1,34.26227778,-91.3075,3205
ADF,34.09980556,-93.06608333,5002
1AR6,35.50332778,-92.19670833,2600
71AR,36.28257778,-94.47376389,1910
73AR,35.04852222,-92.05374167,4000
FYV,36.00508333,-94.17005556,6005
6AR1,36.27790833,-94.1966,1200
F43,33.19125,-92.66322222,3000
2AR1,35.36984722,-93.84306111,2130
AR79,33.69316389,-91.37956389,3750
AR44,33.51262222,-94.01352222,2500
26AR,35.2155,-91.80783333,3009
5M4,33.84579167,-92.36552778,3183
FSM,35.33658333,-94.36744444,8017
3AR4,35.00565556,-92.07744444,3400
79AR,34.85286667,-92.0482,2600
M36,34.88027778,-91.17644444,4002
AN37,35.78226111,-90.65195556,1927
3AR0,34.82227778,-90.84694444,2700
94AR,35.15638333,-91.33188056,2640
08AR,33.72361111,-94.14527778,2650
3M0,36.34905556,-92.55580556,3200
12AR,34.51544444,-90.97372222,2600
AR09,36.41388889,-94.43888889,2600
AR10,34.80666667,-91.60833333,2600
24AR,34.19805556,-90.95277778,2500
5M8,33.92377778,-93.16813889,4403
43AR,35.61138889,-91.24138889,1300
7AR0,36.43144444,-93.69930556,2100
0R6,33.52261111,-92.46027778,4326
CDH,33.62280556,-92.76338889,6502
6M0,34.75921389,-91.63804444,4048
2AR7,33.84911111,-93.47913889,1200
HBZ,35.51169444,-92.01300833,4002
16AR,35.30111111,-92.57333333,2000
28AR,35.83333333,-91.43333333,3100
2AR8,35.83110556,-90.37041389,1300
10AR,34.26286111,-92.12161111,2500
59AR,35.88208611,-90.61250556,2200
3AR9,36.05521389,-90.36685,2640
2A2,35.65071944,-92.40381389,4795
2A6,34.58244444,-91.16522222,4469
M18,33.71998056,-93.65890278,5501
6M2,36.22136111,-91.755475,4502
M77,33.99719444,-93.83808333,3994
H34,36.07805556,-93.75502778,3601
FCY,34.94199722,-90.77496667,3014
52AR,35.28008056,-92.24153889,2200
DEQ,34.047,-94.39936111,5001
AR05,35.21591944,-93.3049,3000
76AR,36.34966667,-92.45055556,950
05XS,33.0785,-91.56183333,2600
JBR,35.83171111,-90.64642222,6200
5AR7,35.68666667,-90.79361111,2600
PGR,36.06380556,-90.50919444,4500
4F7,33.80388889,-93.36216667,3464
M32,33.34652778,-91.31555556,4400
AR89,35.40008056,-93.06600556,2100
AR27,35.93896667,-93.84575,2100
40AR,36.39271667,-93.91261944,3150
68AR,35.93409444,-94.415925,1200
M78,34.33331667,-92.7615,3188
MXA,35.89444722,-90.15456944,4201
6M7,34.78275,-90.80997222,4021
FLP,36.29088889,-92.59025,5001
6M8,35.53309167,-90.40008889,3200
1AR4,36.16222222,-93.60722222,1800
2AR4,35.22841667,-91.09316667,2400
12XS,34.9547,-91.837925,2450
AR12,35.31898611,-92.03238889,2300
7M1,33.62022222,-91.36484167,4007
42A,36.07098056,-91.83013611,4003
HOT,34.47802778,-93.09622222,6595
MEZ,34.54551111,-94.20241667,5485
0AR2,35.26675556,-90.3501,2800
LLQ,33.63855556,-91.751,5020
07AR,35.19452778,-92.80016667,3000
BDQ,35.13623333,-92.71370833,3998
7M2,35.86448056,-92.09033889,4502
02AR,34.11694444,-93.6965,2100
19AR,35.15397222,-92.22075,1600
M19,35.63772222,-91.17638889,5002
ORK,34.83313889,-92.25413889,5002
XNA,36.28158056,-94.30776667,8801
7M4,35.69113889,-90.01011111,3799
9AR9,35.826975,-90.90799167,2400
AR11,36.28888889,-94.09027778,1800
7M5,35.51069444,-93.83930833,3302
05AR,36.00063333,-93.57025,2000
7M6,35.29911667,-93.68161389,2710
AR13,34.98619722,-92.63349444,2000
AR46,35.18934444,-91.050375,2640
MPJ,35.13883333,-92.90919444,5852
30AR,35.54436111,-92.05616667,3000
7M7,36.37820556,-90.16624167,2550
PBF,34.17451389,-91.93560556,5998
6AR9,36.41527778,-92.69444444,3000
AR34,34.98203056,-92.44515556,2000
M70,36.2455,-90.95522222,4000
AR88,35.05480833,-92.35404167,2700
37AR,36.05236111,-93.367325,1300
20AR,35.30785833,-92.32015278,2000
AGO,33.22747222,-93.217,5007
70AR,35.99451667,-89.99731111,2400
7AR6,35.79579444,-90.802375,2600
7M8,36.25006389,-90.31954444,3405
4AR2,34.91045278,-92.006975,3700
4AR9,35.91484722,-92.89971389,2494
7AR7,34.32119722,-90.85766944,2500
3AR2,36.32006667,-93.20156667,2400
3AR8,35.47183056,-91.96226111,2500
ROG,36.37241667,-94.10697222,6011
7AR3,35.15111111,-90.81555556,2400
RUE,35.25928333,-93.09262222,5505
AR55,34.73981389,-92.09014444,2800
7M9,36.35590833,-91.83095556,3489
SUZ,34.59038889,-92.47944444,5002
8M2,35.59027222,-90.91367222,2330
57AR,33.66055556,-94.24166667,2300
4A5,35.89869444,-92.65633333,4003
SRC,35.21060833,-91.73753889,6008
CVK,36.26488889,-91.56266667,5158
9M8,34.32752778,-92.35133333,3202
7AR8,34.66508333,-91.17665,3108
4AR1,35.04126667,-92.10101667,3000
49AR,34.21444444,-91.45777778,4400
55AR,36.42972222,-93.69555556,1900
21AR,34.71759167,-91.53901944,2500
33AR,35.60222222,-92.1425,2300
SLG,36.19186111,-94.49,4997
99A,34.40622222,-91.95875,3800
ELD,33.22123889,-92.81175,6601
ASG,36.17638889,-94.11925,5302
55M,33.92641667,-91.86111111,3000
63AR,35.246525,-90.46144167,2900
SGT,34.59947778,-91.575,6015
58AR,36.40568056,-94.17354167,3200
35AR,35.31180556,-91.87563611,2005
9AR4,34.52309167,-92.16765556,3000
15AR,34.82586111,-90.54333333,2500
1AR2,34.98678333,-91.5503,2640
3AR7,36.26473889,-94.16541667,1953
TXK,33.45372222,-93.99102778,6601
75AR,36.29617778,-92.21598889,3000
61AR,36.31440833,-92.54273333,2800
HEE,34.57649444,-90.67588889,5001
45AR,36.36725,-92.64022222,2230
5AR1,33.71260833,-91.46123333,3200
AR22,34.38148611,-91.95847222,2500
8AR1,36.48944444,-92.64222222,1800
17A,36.32825,-93.62221389,3000
3AR5,35.11786389,-91.61188333,2640
5AR2,35.375,-90.20638889,2600
7AR2,35.5572,-92.1321,1600
M27,34.876,-94.10888889,3650
1AR1,34.52717778,-91.87266389,3400
ARG,36.12466667,-90.92511111,6001
7AR1,33.05006667,-91.34073056,2000
3M9,33.56044444,-92.08538889,3829
67AR,36.09777778,-94.3075,3100
AWM,35.13505556,-90.23444444,6003
81AR,35.91920833,-90.72971389,1700
48AR,35.48375,-90.84090278,1800
38AR,36.11882778,-94.46821389,2000
4F8,33.44319444,-93.05430556,3000
54AR,35.39285556,-93.75870556,2600
34AR,35.58111111,-90.38527778,2700
M60,35.27190556,-91.27033056,3797
CRT,33.17833333,-91.88019444,5010
FAQ,14.21611111,-169.42355,3200
Z08,14.18434444,-169.6701,1980
PPG,14.33166111,-170.7115028,10001
AZ49,35.78886667,-114.1320972,2700
A39,32.99054722,-111.9189028,4751
AZ14,32.02472222,-109.9597222,1950
AZ78,33.01111111,-112.2816667,2000
6AZ5,31.85748333,-109.5423167,3000
P20,34.14983333,-114.2678333,6250
AN01,32.81666667,-110.3166667,2500
E51,34.59289444,-113.1719472,4552
31AZ,31.96369444,-110.2597944,4800
E95,31.99944444,-110.3579722,4002
AZ09,35.02784444,-112.6744583,2845
AZ71,34.87075556,-113.5866444,2034
AZ27,34.91001944,-112.5340611,4200
DUG,31.46894444,-109.60375,6430
P04,31.36399167,-109.8831278,5929
1AZ0,33.11194444,-112.2691667,4500
40AZ,33.07893889,-112.1290333,2000
BXK,33.42041667,-112.6861806,5500
5AZ7,32.84722222,-111.95,2100
CGZ,32.95488889,-111.7668333,5200
0AZ5,33.86586667,-112.6033694,2600
CHD,33.26909722,-111.8111222,4870
58AZ,34.09361111,-110.9327778,3068
AZ45,32.72923333,-110.296475,4500
E91,36.10930556,-109.5754722,6902
Z95,34.00333333,-110.4441667,4200
AZ17,31.50222222,-109.3911111,1000
AZ03,36.73443056,-111.7526639,3820
P03,31.37131389,-109.6899528,5551
P33,32.24541667,-109.8946389,6095
AZC,36.95994444,-113.0138889,6300
P08,32.936025,-111.4264722,5564
P52,34.73005556,-112.0351361,4250
AZ60,32.72343333,-113.9383056,3189
AZ66,33.34054722,-109.4944667,2495
DGL,31.34260278,-109.5064556,5760
73AZ,35.20194444,-113.3608333,4800
AZ06,32.78633611,-113.9386,1403
A09,34.88816667,-114.6166389,4800
27AZ,33.91935,-113.1678167,3906
99AZ,33.39555556,-113.2230556,3280
AZ88,32.68950278,-111.5493194,2500
E60,32.80672222,-111.586625,3901
P01,32.45288889,-112.8614167,3800
2AZ9,31.60231667,-109.6514583,4300
AZ26,31.36916667,-110.125,3120
FFZ,33.46084167,-111.728325,5100
10AZ,33.36670833,-112.6187778,3407
41AZ,32.98616389,-112.0256972,2950
FLG,35.14031667,-111.6692417,8800
0AZ4,32.98226944,-112.2870917,2900
26AZ,34.01197222,-113.2029694,2000
6AZ8,31.94111111,-111.1202778,2650
E37,32.84784444,-109.8817472,2950
AZ21,31.74583333,-110.2477778,4000
E63,32.96016944,-112.6736389,5200
GEU,33.52691667,-112.2951389,7150
AZ61,32.90171667,-112.2379222,2640
1Z1,36.2565,-113.2308889,4600
L37,35.52723333,-113.2475028,5100
GCN,35.95236111,-112.1469722,8999
1G4,35.98611111,-113.8169167,5000
88AZ,33.64090833,-111.0569167,3800
CFT,32.95703889,-109.2111611,4978
CMR,35.30549444,-112.1943472,6003
AZ90,33.35337778,-112.1273722,2436
AZ43,33.05416667,-112.1736111,2650
3AZ8,32.76228889,-109.6534111,3300
P14,34.94072222,-110.1385,6698
3AZ5,35.57221389,-113.2924306,4790
93AZ,32.22465278,-110.0078194,3800
2AZ1,33.75919722,-113.6154833,2200
62AZ,33.86005833,-113.9298111,1950
0V7,36.71644444,-110.2284444,7101
E67,33.04719444,-110.9090556,3400
IGM,35.25947778,-113.93805,6827
57AZ,32.44806111,-111.0017694,4670
HII,34.571125,-114.3582778,8000
AZ05,33.1125,-112.6616667,2750
IFP,35.15461389,-114.5593333,8501
4AZ9,32.11305556,-109.7616667,2640
8AZ5,31.89794444,-109.0569167,2500
AVQ,32.40955556,-111.2183889,6901
L41,36.81080556,-111.6444444,3715
AZ34,34.69142778,-114.0977389,1320
56AZ,33.48198333,-113.0021278,2900
2AZ4,33.05366111,-112.1457,2600
AZ82,34.39726111,-110.5298444,3420
19AZ,34.60502222,-111.8651528,3300
23AZ,34.01947222,-112.8257361,4500
AZ46,34.76641111,-112.5490611,2200
5AZ6,32.925,-112.2594444,2700
68AZ,35.47512222,-113.7691917,3000
25AZ,31.81594722,-109.0572806,2640
OLS,31.41772222,-110.8478889,7200
AZ72,34.24105556,-112.3627778,584
AZ01,33.84777778,-113.5702778,2200
PGA,36.92606944,-111.44835,5950
29AZ,32.90560278,-112.9001694,5000
4AZ6,34.99806389,-113.4615972,1500
PAN,34.25683611,-111.3392556,5504
L25,36.09322222,-114.0467222,2900
5AZ3,33.208725,-111.6172417,5124
DVT,33.68830556,-112.0825556,8196
GYR,33.42327778,-112.3753611,8500
IWA,33.307825,-111.6554583,10401
PHX,33.43427778,-112.0115833,11489
AZ57,34.93083333,-112.5125,5250
MZJ,32.50983333,-111.3253333,6849
24AZ,34.15809722,-110.9354028,3950
P10,35.79161111,-110.4233889,4200
55AZ,32.87394167,-111.9598583,2400
PRC,34.65483333,-112.4192222,7619
7AZ4,31.93861111,-109.5883333,2500
74AZ,31.61961111,-110.0473611,4800
12AZ,33.85392222,-112.6532306,2400
5AZ9,33.03277778,-109.9875,3000
48AZ,34.65085556,-111.7882056,2300
AZ64,33.95225278,-112.6865639,2500
59AZ,34.74446667,-112.4451694,1500
50AZ,36.05972222,-110.5881944,2500
AZ32,33.84753333,-112.58795,4700
44A,32.51630556,-114.6983889,2800
14AZ,31.90922222,-111.1209722,4300
RYN,32.14221111,-111.1745806,5500
SAD,32.85334167,-109.6350806,6007
9AZ2,34.58277778,-114.0277778,4053
28AZ,33.92280833,-113.1813028,3500
P13,33.35313889,-110.6673611,6500
44AZ,36.93193056,-111.9696222,2640
E77,32.63644167,-110.6472889,4207
37AZ,32.93561667,-111.4845667,2800
AZ04,32.66084722,-111.6815306,4000
AZ13,33.01699167,-112.2812611,2000
SDL,33.62288889,-111.9105278,8249
SEZ,34.84858889,-111.7884472,5132
P23,35.335075,-112.8864972,4800
E78,31.93258333,-111.89425,5830
AZ31,32.99671389,-112.2723694,3960
AZ40,33.78741667,-113.6424167,1200
SOW,34.26547222,-110.0056639,7202
1AZ6,31.55666667,-110.1108333,1350
18AZ,33.81861389,-111.8981306,4029
54AZ,32.60363611,-114.6679972,3000
JTC,34.12941667,-109.3108611,8422
P19,33.29877222,-111.9157889,4417
SJN,34.51855556,-109.37875,5322
09AZ,31.92533333,-110.0381667,2350
A20,35.00563889,-114.5650278,3700
E81,33.27783333,-111.1270639,3250
TYL,34.45273333,-110.1150361,7001
U30,36.02044444,-114.3349167,3500
03AZ,31.43343333,-110.0839667,3600
AZ28,33.82150278,-112.5731167,2600
P29,31.67131389,-110.0215167,4430
AZ85,33.53392778,-112.9601806,3075
AZ50,35.71638889,-114.48,3900
AZ25,32.55705,-114.6789472,2510
T03,36.09263889,-111.3830833,6230
TUS,32.11606944,-110.9410139,10996
AZ63,32.52777778,-111.1958333,2800
40G,35.65064444,-112.1480556,4199
0AZ2,33.77805556,-113.6416667,3500
11AZ,31.68370278,-110.2900778,3850
21AZ,34.35226111,-109.9701111,4000
E24,33.81060833,-109.9857444,6350
E25,33.97063056,-112.7950889,6101
1AZ8,35.29583056,-114.3730167,3000
45AZ,34.91330556,-114.5800778,2585
RQE,35.65205556,-109.0673889,7000
INW,35.02190833,-110.7225167,7499
6AZ2,34.61680556,-110.6279611,5000
52AZ,35.38333056,-113.3007611,4800
AZ97,35.34833056,-113.6888306,4250
16AZ,34.50891389,-112.6798972,2900
33AZ,34.79863056,-112.9701861,4000
CL25,34.93553056,-119.4517861,2350
7CA1,34.41472222,-116.6225222,4000
52CL,34.53749444,-117.4606056,5100
A26,41.1865,-120.9543889,2850
5CA7,36.33606389,-120.2473694,3000
L54,32.95569444,-116.2947222,2500
L70,34.50351389,-118.3131583,4205
CL84,37.38826944,-120.9274278,2617
54CN,38.75406944,-120.8991056,1800
CA34,38.6525,-122.0280556,2588
65CL,36.51439444,-119.7640278,2400
M45,38.73475,-119.7670556,4443
3CN7,38.37916667,-121.2216667,2600
09CL,39.11206389,-121.0551889,2834
AAT,41.48286111,-120.5654167,4228
70CL,36.29578889,-116.425875,1625
1CL2,34.942475,-118.1697972,1900
S51,41.51202778,-123.9956667,2400
2O3,38.58002778,-122.4354722,3217
4CL3,39.14625,-122.3541167,3000
APV,34.57533333,-117.1861944,6498
AUN,38.95483333,-121.0817222,3700
80CA,38.8174,-120.9224389,1800
0O2,35.28627778,-116.0813611,3157
77CL,36.717725,-119.1370583,3400
L45,35.324875,-118.9960222,4000
44CL,39.04785556,-121.9503889,2323
BNG,33.92255556,-116.8509722,4955
DAG,34.85372222,-116.7866944,6402
CA06,41.41776389,-120.5692278,2200
73CA,38.4588,-120.0399083,3200
CA39,38.43463333,-122.5635944,2500
O85,40.57366667,-122.4073333,2420
2CA8,34.42055556,-116.6105778,2600
UDD,33.74843889,-116.2748139,5002
L35,34.26377778,-116.8560278,5850
37CA,33.50697222,-117.0714167,2200
BIH,37.37311111,-118.3636111,7498
2CA4,33.258925,-117.0922528,2200
CA57,38.45824167,-122.045525,1600
0CA9,35.59496944,-120.3387667,3300
BLU,39.27497222,-120.70975,3300
BLH,33.61916667,-114.7168889,6543
BUR,34.20069444,-118.3586667,6886
OKB,33.21797778,-117.3515083,2712
32CL,38.83323333,-121.7177417,2500
CA11,39.99721389,-120.2168556,1032
26CA,38.42685556,-121.1716139,2200
34CN,37.52354722,-120.3976917,4100
CL77,37.07050278,-122.1274667,2200
D83,39.01395278,-123.3815528,2838
CN13,38.44325,-121.5088611,2260
57CL,35.00358611,-117.6070028,2400
58CL,33.19192778,-116.2801028,2610
L08,33.25902778,-116.3209722,5011
24CL,36.08867222,-119.5416278,6815
65CN,38.30408056,-121.2510583,2900
18CL,39.286,-121.6941389,2600
POC,34.09166667,-117.7817778,4840
BWC,32.99293889,-115.5172639,4166
CL13,34.51527222,-117.7620056,1462
SDM,32.57227778,-116.9801667,7972
2CL1,39.45522222,-121.2916389,2326
O57,38.26465278,-119.2227306,3854
CCR,37.98965556,-122.0569028,5001
A32,41.88725,-121.9755833,4300
C83,37.82844444,-121.6258333,4500
CCB,34.11161111,-117.6873889,3863
CA90,34.51388889,-115.5194444,5280
CPU,38.14611111,-120.6481667,3602
CXL,32.66744444,-115.5175833,4683
L71,35.15125,-118.0166667,6027
A24,41.41225833,-120.6838861,4159
ACV,40.97783333,-124.1084722,6046
CA19,38.26380556,-120.9232722,2250
CMA,34.21375,-119.0943611,6013
74CN,35.47635833,-120.3090222,2515
O61,38.684,-120.9875278,4051
CL29,34.83525556,-114.9569694,3000
MER,37.38048333,-120.5681861,11802
AVX,33.40499722,-118.4157694,3000
O59,41.55361111,-120.1656111,4415
CA40,36.52133889,-119.6701333,2600
67CA,37.07272222,-120.3782333,3000
STS,38.50969444,-122.8128889,6000
49X,34.52888889,-114.4319722,5000
CIC,39.79538889,-121.8584167,6724
CNO,33.97478056,-117.6364833,7000
L77,33.66481111,-115.7104139,4000
2O6,37.11327778,-120.247,3253
60CL,38.59879444,-121.5605111,1400
9CL2,36.87161944,-121.3371528,3000
CA97,34.019725,-119.8529056,2507
3CA9,36.36329722,-121.3102056,2400
CLR,33.13133333,-115.5213889,3423
O60,38.77627778,-122.9926111,2909
O22,38.03041667,-120.4145556,4673
O08,39.179,-121.9933333,3034
CPM,33.88991667,-118.2438056,3323
2CA2,34.16278056,-116.0480583,1400
02CL,34.76109167,-119.0589944,3000
43CN,36.10263889,-119.5946667,3800
0O4,39.94610833,-122.1711167,2699
AJO,33.89765278,-117.6024389,3200
0CA3,34.58748889,-120.013475,2100
5CL8,35.17613889,-118.92315,2000
2CA3,34.16,-115.9975,2600
46CN,34.48471667,-117.8264528,4500
77CA,37.12078056,-119.9879389,1700
67CL,39.20100278,-122.0485833,2000
CA60,39.94988056,-121.9969278,3000
DLO,35.74555556,-119.2365,5659
CN99,37.54644444,-121.1585778,2873
6CA8,34.85638889,-117.1375,1800
63CA,33.48113889,-115.8741639,3000
CN64,33.74772222,-115.32525,4200
04CL,33.08171111,-116.4414056,1900
90CL,39.57210278,-122.6094389,2400
D63,40.49202778,-123.5982222,2510
28CA,36.96244722,-120.6301833,2210
CN42,40.44571111,-121.8822139,3400
22CL,39.29989167,-121.3594056,1600
1O6,41.26291944,-122.2720389,2800
CL01,36.89994722,-120.6676833,2300
6CA6,38.32452778,-120.478225,4000
CA20,38.43046667,-121.0149417,4000
1Q1,36.16238889,-119.0506389,2000
L62,35.35344444,-119.4797222,3260
O28,39.45132778,-123.3723306,2705
99CL,34.62498889,-117.6050556,3700
49CL,36.90550278,-120.1773889,3000
0CA6,32.74944444,-116.0161111,2400
86CL,33.59740556,-116.8834944,2988
CN63,36.24247778,-119.1494167,2315
L18,33.35416667,-117.2508333,2160
O89,41.01736111,-121.4349722,5000
35CN,39.09989444,-121.9344139,2600
0CN1,37.45217778,-120.7647583,2229
F34,36.85998889,-120.4644667,3102
RIR,33.98878889,-117.4099083,3190
CN38,38.3413,-121.4374528,1385
CN44,37.62047222,-121.1629722,1800
74CA,38.46750278,-120.8032694,807
CA03,37.34994167,-120.2940722,3000
CA04,40.34626389,-122.3388917,2600
62CL,35.40718056,-118.5000861,3750
CA76,33.07032222,-116.7519667,2000
A28,41.8765,-120.1466389,3660
82CL,39.47433333,-123.7955694,1850
90CA,38.00353333,-121.1185556,1800
F72,38.304,-121.4293056,3123
1C9,36.95283333,-121.4626389,3000
F70,33.57417778,-117.1284722,6000
FCH,36.732125,-119.8203333,3627
FAT,36.77655556,-119.7188333,9539
FUL,33.87201389,-117.9797833,3121
4CA2,37.94686667,-121.6474528,1880
L06,36.4605,-116.8798056,3065
63CL,38.71656944,-122.1385833,2800
2O1,39.94391667,-120.9453889,4105
O16,40.08543333,-123.8141444,2783
WJF,34.74105556,-118.2186389,7201
5CL7,34.30873056,-114.1888944,2200
E36,38.92111111,-120.8648056,2979
SEE,32.82622222,-116.9724444,5342
DVO,38.143575,-122.5570917,3300
00CA,35.35497222,-116.8852083,6000
64CL,33.855,-118.2761667,1200
1Q5,39.45072222,-122.9546111,4050
04CA,34.56662222,-117.6703833,8000
5CL0,37.34049722,-119.8621056,2800
71CL,39.35266389,-122.0938667,2570
3O1,37.26055556,-120.96425,3207
O37,39.72038889,-122.1463611,4500
HAF,37.51344444,-122.5011667,5000
89CA,35.644375,-120.8502083,3353
HJO,36.31672222,-119.6276667,5179
11CL,34.62998889,-117.6533917,5875
36S,41.79068056,-123.3889444,3000
6CL8,37.95083333,-121.2433333,1700
3O8,36.24811111,-120.2384722,2820
9CA7,36.77186111,-119.4451611,3018
5CL1,35.40472222,-120.525,1800
CN23,34.96165,-116.6753083,2640
F62,40.547,-123.1796389,4100
HWD,37.65892778,-122.1217361,5694
HES,38.65285833,-122.8986417,2652
CN66,35.66340833,-121.1984056,4302
45CL,40.14320278,-123.3983556,2600
HMT,33.73402778,-117.0223056,4315
CN95,37.99330556,-121.4922917,2837
H37,40.13872222,-120.1799722,3260
45CN,37.88020278,-120.1935222,2700
L26,34.37694444,-117.3160556,3910
0CA5,33.14309722,-116.7453,1400
27CA,34.56110556,-117.0805944,2900
CVH,36.89334722,-121.4102722,6350
O21,41.04147222,-123.6678056,2325
5CA8,38.25630556,-120.9316056,1481
15CL,37.34271944,-120.4035194,2300
H47,40.62561111,-123.4685,2980
IPL,32.83422222,-115.57875,5308
2O7,36.81637222,-118.2049333,3533
IYK,35.65874167,-117.8295333,7100
72CL,34.13417778,-115.1191444,3200
CEC,41.78016667,-124.2365278,5002
HHR,33.92286111,-118.3350833,4884
TRM,33.62666944,-116.1596556,8500
L78,32.61588056,-116.1655389,2562
